date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza,Haifa_downtown,Haifa_Hadar,Haifa_Horev,TLV_Levinsky
41568,0.4,0.4,0.4,0.5,0.4,0.8,0.3,NoData,NoData,NoData
41569,0.4,0.3,0.4,0.4,0.3,0.6,0.3,NoData,NoData,NoData
41570,0.5,0.5,0.6,0.8,0.5,0.8,0.2,NoData,NoData,NoData
41571,0.6,0.4,0.6,0.6,0.5,0.9,0.4,NoData,NoData,NoData
41572,0.5,0.7,0.7,0.6,0.5,0.9,0.4,NoData,NoData,NoData
41573,0.3,0.6,0.6,0.5,0.5,0.8,0.2,NoData,NoData,NoData
41574,0.2,0.5,0.5,0.5,0.4,0.8,0.3,NoData,NoData,NoData
41575,0.4,0.6,0.6,0.6,0.5,0.8,0.4,NoData,NoData,NoData
41576,0.4,0.7,0.6,0.6,0.5,0.7,0.4,NoData,NoData,NoData
41577,0.4,0.8,0.8,0.7,0.7,0.8,0.4,NoData,NoData,NoData
41578,0.3,0.6,0.4,0.5,0.4,0.5,0.3,NoData,NoData,NoData
41579,0.5,0.5,0.4,0.5,0.4,0.5,0.3,NoData,NoData,NoData
41580,0.3,0.4,0.4,0.4,0.5,0.8,0.2,NoData,NoData,NoData
41581,0.3,0.5,0.4,0.5,0.5,0.8,0.2,NoData,NoData,NoData
41582,<Samp,0.6,0.5,0.6,0.5,0.9,0.7,NoData,NoData,NoData
41583,<Samp,0.5,0.5,0.5,0.3,0.8,0.7,NoData,NoData,NoData
41584,0.5,0.4,0.5,0.5,0.4,0.8,0.6,NoData,NoData,NoData
41585,0.6,0.5,0.5,0.5,0.5,0.9,0.7,NoData,NoData,NoData
41586,0.6,0.7,0.6,0.7,0.6,0.9,1,NoData,NoData,NoData
41587,0.3,0.5,0.6,0.5,0.6,0.9,1.4,NoData,NoData,NoData
41588,0.3,0.6,0.5,0.5,0.5,0.9,1.3,NoData,NoData,NoData
41589,0.4,0.7,0.7,0.8,0.8,0.9,1.1,NoData,NoData,NoData
41590,0.4,0.6,0.7,0.7,0.6,0.7,0.4,NoData,NoData,NoData
41591,0.4,0.4,0.5,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41592,0.5,0.5,0.4,0.6,0.5,0.6,0.5,NoData,NoData,NoData
41593,0.7,0.7,0.6,0.7,0.7,0.8,0.5,NoData,NoData,NoData
41594,0.5,0.6,0.6,0.6,0.6,0.8,0.5,NoData,NoData,NoData
41595,0.3,0.6,0.6,0.5,0.5,0.8,0.4,NoData,NoData,NoData
41596,0.6,0.6,0.7,0.6,0.6,0.6,0.5,NoData,NoData,NoData
41597,0.5,0.9,0.9,0.9,<Samp,0.5,0.4,NoData,NoData,NoData
41598,0.4,0.4,0.4,0.5,<Samp,0.5,0.4,NoData,NoData,NoData
41599,0.4,0.6,0.8,0.7,0.6,0.8,0.4,NoData,NoData,NoData
41600,0.5,0.9,0.9,0.7,0.6,0.8,0.5,NoData,NoData,NoData
41601,0.5,0.9,0.7,0.6,0.6,0.7,0.5,NoData,NoData,NoData
41602,0.3,0.5,0.5,0.6,0.5,0.7,0.2,NoData,NoData,NoData
41603,0.7,0.5,0.5,0.5,0.4,0.7,0.4,NoData,NoData,NoData
41604,0.9,1,1,1.1,0.7,0.8,0.5,NoData,NoData,NoData
41605,0.6,1.2,1.8,1.2,0.7,0.9,0.4,NoData,NoData,NoData
41606,0.4,0.5,0.7,0.6,0.7,0.6,0.3,NoData,NoData,NoData
41607,0.5,0.4,0.5,0.5,0.8,0.6,0.3,NoData,NoData,NoData
41608,0.3,0.3,0.5,0.4,0.5,0.6,0.2,NoData,NoData,NoData
41609,0.3,0.5,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41610,0.4,0.5,1.6,0.6,0.3,0.4,<Samp,NoData,NoData,NoData
41611,0.7,1.3,2.4,1,0.7,0.9,2.1,NoData,NoData,NoData
41612,0.5,0.9,0.9,0.8,0.6,0.9,1.1,NoData,NoData,NoData
41613,0.3,0.4,0.3,0.3,0.3,0.5,0.3,NoData,NoData,NoData
41614,0.3,0.4,0.4,0.4,0.4,0.5,0.3,NoData,NoData,NoData
41615,0.3,0.4,0.5,0.8,0.4,0.5,0.3,NoData,NoData,NoData
41616,0.2,0.4,0.5,1.1,0.4,0.6,0.3,NoData,NoData,NoData
41617,0.3,0.4,0.5,0.8,0.5,0.6,0.2,NoData,NoData,NoData
41618,0.4,0.2,0.3,0.3,0.4,0.4,0.2,NoData,NoData,NoData
41619,0.4,0.4,0.5,0.5,0.4,0.6,0.3,NoData,NoData,NoData
41620,0.3,0.3,<Samp,0.3,0.3,0.4,0.2,NoData,NoData,NoData
41621,0.3,0.3,0.4,0.4,0.3,0.4,0.4,NoData,NoData,NoData
41622,<Samp,0.2,0.5,<Samp,0.3,0.4,0.1,NoData,NoData,NoData
41623,NoData,0.4,0.6,NoData,0.3,0.5,0.3,NoData,NoData,NoData
41624,<Samp,0.9,0.9,<Samp,0.6,0.7,0.7,NoData,NoData,NoData
41625,0.4,0.8,0.8,2,0.5,0.7,0.6,NoData,NoData,NoData
41626,0.4,0.7,0.7,1.3,0.6,0.7,0.5,NoData,NoData,NoData
41627,0.9,1.2,1.3,0.9,1,1,0.6,NoData,NoData,NoData
41628,1.2,1.2,1.3,1.1,0.9,1.1,0.8,NoData,NoData,NoData
41629,0.4,0.8,1,0.8,0.6,0.9,0.6,NoData,NoData,NoData
41630,0.5,0.6,0.6,0.6,0.5,0.6,0.4,NoData,NoData,NoData
41631,0.9,0.8,0.8,0.9,0.7,1,0.7,NoData,NoData,NoData
41632,0.5,0.7,0.9,0.8,0.6,0.8,0.7,NoData,NoData,NoData
41633,0.3,0.4,0.4,0.5,0.4,0.4,0.3,NoData,NoData,NoData
41634,0.3,0.4,0.8,0.4,0.2,0.3,0.3,NoData,NoData,NoData
41635,0.6,1,1.1,1,0.9,0.7,0.1,NoData,NoData,NoData
41636,0.5,1.4,1.4,1,0.8,0.9,0.3,NoData,NoData,NoData
41637,0.3,0.6,0.6,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41638,0.4,0.6,0.6,1.1,0.6,0.7,0.6,NoData,NoData,NoData
41639,0.3,0.4,0.4,2,0.4,0.5,0.6,NoData,NoData,NoData
41640,0.6,0.6,0.8,1.7,0.6,0.7,0.6,NoData,NoData,NoData
41641,0.6,1,1,0.8,0.7,0.7,0.8,NoData,NoData,NoData
41642,0.5,0.9,0.9,0.9,0.7,0.9,0.6,NoData,NoData,NoData
41643,0.3,1.1,1.1,1.1,0.8,1,0.5,NoData,NoData,NoData
41644,0.3,0.7,0.7,0.7,0.5,0.6,0.2,NoData,NoData,NoData
41645,0.4,0.5,0.5,0.6,0.5,0.5,0.4,NoData,NoData,NoData
41646,0.8,0.6,0.6,0.6,0.5,0.7,0.4,NoData,NoData,NoData
41647,0.5,0.6,0.8,0.7,0.5,0.7,0.6,NoData,NoData,NoData
41648,0.4,0.6,1,1.6,0.3,0.3,0.3,NoData,NoData,NoData
41649,0.7,0.6,0.7,1.4,0.5,0.4,0.3,NoData,NoData,NoData
41650,0.9,0.4,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41651,0.8,0.5,0.5,0.4,0.4,0.5,0.3,NoData,NoData,NoData
41652,0.9,0.4,0.4,0.5,0.6,0.6,0.5,NoData,NoData,NoData
41653,0.7,0.5,0.5,1.4,0.6,0.6,0.6,NoData,NoData,NoData
41654,0.6,0.8,0.7,1.4,0.5,0.9,0.6,NoData,NoData,NoData
41655,0.7,0.9,0.9,0.8,0.6,0.8,0.6,NoData,NoData,NoData
41656,0.4,1,1.2,0.8,0.5,0.5,0.4,NoData,NoData,NoData
41657,0.5,0.8,0.7,0.7,0.5,0.8,0.3,NoData,NoData,NoData
41658,0.4,0.8,0.6,0.7,0.6,0.9,0.5,NoData,NoData,NoData
41659,0.7,0.8,0.7,0.7,0.6,0.6,0.6,NoData,NoData,NoData
41660,0.9,0.9,0.9,1.9,0.7,<Samp,0.6,NoData,NoData,NoData
41661,1,1.2,1,1.9,0.9,1,0.7,NoData,NoData,NoData
41662,0.6,1.1,1.1,0.8,0.7,0.9,0.6,NoData,NoData,NoData
41663,0.4,0.7,0.6,0.5,0.5,0.7,0.5,NoData,NoData,NoData
41664,0.3,0.6,0.5,0.5,0.3,0.6,0.5,NoData,NoData,NoData
41665,0.3,0.7,0.6,0.6,0.4,0.6,0.4,NoData,NoData,NoData
41666,0.5,0.8,0.9,0.8,0.5,0.6,0.4,NoData,NoData,NoData
41667,0.4,0.4,0.5,0.5,0.5,0.6,0.4,NoData,NoData,NoData
41668,0.4,0.4,0.4,0.4,0.4,0.6,0.6,NoData,NoData,NoData
41669,0.5,0.8,0.8,0.7,0.6,0.8,0.9,NoData,NoData,NoData
41670,0.5,0.7,0.7,0.7,0.6,0.6,0.5,NoData,NoData,NoData
41671,0.4,0.5,0.5,0.6,0.5,0.6,0.4,NoData,NoData,NoData
41672,0.3,0.6,0.6,0.6,0.5,0.6,0.4,NoData,NoData,NoData
41673,0.4,0.4,0.3,0.5,0.3,0.4,0.3,NoData,NoData,NoData
41674,0.4,0.4,0.3,0.4,0.4,0.5,0.3,NoData,NoData,NoData
41675,0.4,0.4,0.3,0.5,0.4,0.4,0.3,NoData,NoData,NoData
41676,0.4,0.3,0.4,0.5,0.4,0.4,0.5,NoData,NoData,NoData
41677,0.5,0.5,0.7,0.6,0.6,0.6,0.4,NoData,NoData,NoData
41678,0.5,0.5,0.6,0.6,0.5,0.6,0.4,NoData,NoData,NoData
41679,0.3,0.4,0.5,0.5,0.4,0.6,0.4,NoData,NoData,NoData
41680,0.6,0.6,0.7,0.8,0.9,0.8,0.9,NoData,NoData,NoData
41681,0.6,0.7,0.8,0.7,0.6,0.8,1.1,NoData,NoData,NoData
41682,0.5,0.5,0.7,0.6,0.5,0.6,0.5,NoData,NoData,NoData
41683,0.3,0.5,1,0.7,0.6,0.6,0.5,NoData,NoData,NoData
41684,0.6,0.7,1,0.8,0.5,0.7,0.5,NoData,NoData,NoData
41685,0.4,0.6,0.7,0.6,0.4,0.7,0.3,NoData,NoData,NoData
41686,0.2,0.2,0.4,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41687,0.4,0.2,0.7,0.5,0.4,0.6,0.4,NoData,NoData,NoData
41688,0.7,0.3,0.6,0.5,0.5,0.5,0.5,NoData,NoData,NoData
41689,1.2,0.4,0.6,0.5,0.4,0.6,0.5,NoData,NoData,NoData
41690,0.9,0.5,0.6,0.7,0.7,0.7,0.6,NoData,NoData,NoData
41691,0.6,0.7,0.9,0.9,0.8,0.9,0.7,NoData,NoData,NoData
41692,0.6,0.8,1.2,1.1,0.9,0.9,0.6,NoData,NoData,NoData
41693,0.2,0.3,0.5,0.5,0.4,0.5,0.3,NoData,NoData,NoData
41694,0.4,0.3,0.4,0.5,0.4,0.6,0.4,NoData,NoData,NoData
41695,0.4,0.4,0.6,0.6,0.6,0.7,0.6,NoData,NoData,NoData
41696,0.3,0.3,0.4,0.4,0.4,0.6,0.2,NoData,NoData,NoData
41697,0.4,0.3,0.4,0.5,0.4,0.6,0.3,NoData,NoData,NoData
41698,0.4,0.3,0.4,0.4,0.4,0.5,0.5,NoData,NoData,NoData
41699,0.4,0.2,0.4,0.4,0.3,0.4,0.4,NoData,NoData,NoData
41700,0.3,0.4,0.6,0.6,0.4,0.6,0.4,NoData,NoData,NoData
41701,0.4,0.6,1,0.9,0.7,0.8,0.3,NoData,NoData,NoData
41702,0.4,0.3,0.5,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41703,0.3,0.3,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41704,0.7,0.4,0.5,0.6,0.7,0.5,0.5,NoData,NoData,NoData
41705,0.4,0.3,0.5,0.5,0.6,0.4,0.4,NoData,NoData,NoData
41706,0.5,0.3,0.5,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41707,0.2,0.2,0.3,0.2,0.2,0.3,0.3,NoData,NoData,NoData
41708,0.4,0.2,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41709,0.3,0.2,0.4,0.4,0.4,0.5,0.3,NoData,NoData,NoData
41710,0.4,0.2,0.4,0.4,0.4,0.5,0.4,NoData,NoData,NoData
41711,0.3,0.2,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41712,0.3,0.2,0.4,0.4,0.4,0.5,0.3,NoData,NoData,NoData
41713,0.3,0.2,0.3,<Samp,0.4,<Samp,0.3,NoData,NoData,NoData
41714,0.3,0.3,0.4,NoData,0.4,NoData,0.3,NoData,NoData,NoData
41715,0.5,0.4,0.7,<Samp,0.5,<Samp,0.5,NoData,NoData,NoData
41716,0.4,0.4,0.6,0.9,0.5,1,0.4,NoData,NoData,NoData
41717,0.4,0.3,0.4,0.5,0.4,0.6,0.4,NoData,NoData,NoData
41718,0.5,0.3,0.4,0.5,0.4,0.5,0.5,NoData,NoData,NoData
41719,0.6,0.3,0.4,0.4,0.4,0.5,0.4,NoData,NoData,NoData
41720,0.3,0.3,0.4,0.4,0.5,0.5,0.3,NoData,NoData,NoData
41721,0.3,0.3,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41722,0.5,0.3,0.5,0.6,0.4,0.5,0.6,NoData,NoData,NoData
41723,0.5,0.3,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41724,0.4,0.2,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41725,0.4,0.2,0.3,0.4,0.3,0.4,0.5,NoData,NoData,NoData
41726,0.5,0.2,0.4,0.4,0.4,0.3,0.6,NoData,NoData,NoData
41727,0.4,0.3,0.5,0.5,0.6,0.5,0.4,NoData,NoData,NoData
41728,0.2,0.3,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41729,0.3,0.2,0.2,0.3,0.3,0.4,0.2,NoData,NoData,NoData
41730,0.4,0.2,0.4,0.4,0.3,0.2,0.3,NoData,NoData,NoData
41731,0.4,0.3,0.4,0.5,0.4,0.4,0.4,NoData,NoData,NoData
41732,0.3,0.2,0.3,0.3,0.4,0.4,0.3,NoData,NoData,NoData
41733,0.3,0.2,0.4,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41734,0.3,0.2,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41735,0.3,0.3,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41736,0.5,0.5,0.8,0.7,0.5,0.6,0.5,NoData,NoData,NoData
41737,0.5,0.3,0.6,0.5,0.5,0.4,0.4,NoData,NoData,NoData
41738,0.4,0.3,0.4,0.5,0.6,0.5,0.4,NoData,NoData,NoData
41739,0.4,0.2,0.4,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41740,0.4,0.2,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41741,0.4,0.2,0.3,0.4,0.3,0.3,0.4,NoData,NoData,NoData
41742,0.3,0.1,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41743,0.4,0.2,0.4,0.5,0.4,0.4,0.3,NoData,NoData,NoData
41744,0.5,0.2,0.3,0.4,0.3,0.3,0.3,NoData,NoData,NoData
41745,0.4,0.2,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41746,0.3,0.2,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41747,0.3,0.2,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41748,0.2,0.2,0.3,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41749,0.2,0.2,0.2,0.2,0.2,0.3,0.3,NoData,NoData,NoData
41750,0.3,0.2,0.2,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41751,0.2,0.1,0.1,0.2,0.3,0.3,0.3,NoData,NoData,NoData
41752,0.4,0.2,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41753,0.4,0.3,0.4,0.4,0.5,0.4,0.4,NoData,NoData,NoData
41754,0.4,0.5,0.8,0.8,0.7,0.6,0.6,NoData,NoData,NoData
41755,0.4,0.3,0.5,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41756,0.3,0.1,0.2,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41757,0.5,0.2,0.1,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41758,0.2,0.2,0.2,0.4,0.3,0.4,0.4,NoData,NoData,NoData
41759,0.4,0.2,0.3,0.4,0.3,0.3,0.3,NoData,NoData,NoData
41760,0.4,0.2,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41761,0.4,0.2,0.3,0.3,0.4,0.9,0.4,NoData,NoData,NoData
41762,0.3,0.1,0.3,0.3,0.3,1.2,0.3,NoData,NoData,NoData
41763,0.2,0.4,0.4,<Samp,0.3,1.3,0.3,NoData,NoData,NoData
41764,0.4,0.4,0.6,<Samp,0.3,0.7,0.5,NoData,NoData,NoData
41765,0.3,0.2,0.3,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41766,0.4,0.2,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41767,0.4,0.2,0.3,0.4,0.3,0.3,0.4,NoData,NoData,NoData
41768,0.4,0.2,0.3,0.4,0.3,0.4,0.4,NoData,NoData,NoData
41769,0.3,0.2,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41770,0.3,0.2,0.3,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41771,0.3,0.2,0.3,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41772,0.3,0.1,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41773,0.3,0.1,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41774,0.4,0.2,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41775,0.5,0.3,0.4,0.5,0.4,0.4,0.4,NoData,NoData,NoData
41776,0.4,0.3,0.4,0.5,0.4,0.4,0.4,NoData,NoData,NoData
41777,0.3,0.2,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41778,0.4,0.1,0.3,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41779,0.4,0.2,0.4,0.4,0.5,0.5,0.3,NoData,NoData,NoData
41780,0.4,0.1,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41781,0.4,0.2,0.3,0.4,0.3,0.3,0.4,NoData,NoData,NoData
41782,0.4,0.2,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41783,0.3,<Samp,0.3,<Samp,0.3,0.4,0.3,NoData,NoData,NoData
41784,0.2,NoData,0.2,NoData,0.3,0.3,0.3,NoData,NoData,NoData
41785,0.4,<Samp,0.3,<Samp,0.4,0.4,0.3,NoData,NoData,NoData
41786,0.4,<Samp,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41787,0.5,NoData,0.4,0.5,0.4,0.4,0.4,NoData,NoData,NoData
41788,0.4,NoData,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41789,0.4,NoData,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41790,0.5,NoData,0.4,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41791,0.3,NoData,0.3,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41792,0.3,NoData,0.3,0.2,0.3,0.3,0.3,NoData,NoData,NoData
41793,0.4,NoData,0.2,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41794,0.3,NoData,0.3,0.3,0.3,0.9,0.3,NoData,NoData,NoData
41795,0.4,NoData,0.4,0.3,0.3,1.4,0.3,NoData,NoData,NoData
41796,0.3,NoData,0.3,0.3,0.3,0.8,0.3,NoData,NoData,NoData
41797,0.3,NoData,0.2,0.2,0.3,0.3,0.3,NoData,NoData,NoData
41798,0.3,NoData,0.2,0.3,0.3,0.3,0.3,NoData,NoData,NoData
41799,0.4,NoData,0.3,0.3,0.3,0.4,0.4,NoData,NoData,NoData
41800,0.4,NoData,0.3,0.4,0.3,0.4,0.4,NoData,NoData,NoData
41801,0.4,NoData,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41802,0.4,NoData,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41803,0.4,NoData,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41804,0.3,NoData,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41805,0.2,NoData,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41806,0.4,NoData,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41807,0.4,NoData,0.3,0.4,0.4,0.3,0.3,NoData,NoData,NoData
41808,0.4,NoData,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41809,0.4,NoData,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41810,0.5,NoData,0.4,0.6,0.4,0.5,0.4,NoData,NoData,NoData
41811,0.4,NoData,0.3,0.6,0.3,0.4,0.4,NoData,NoData,NoData
41812,0.2,NoData,0.2,0.5,0.2,0.3,0.3,NoData,NoData,NoData
41813,0.4,NoData,0.3,0.4,0.3,0.3,0.3,NoData,NoData,NoData
41814,0.4,InVld,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41815,0.4,<Samp,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41816,0.4,0.2,0.3,0.4,0.4,0.5,0.1,NoData,NoData,NoData
41817,0.5,0.2,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41818,0.3,0.3,0.4,0.5,0.5,0.5,0.4,NoData,NoData,NoData
41819,0.2,0.2,0.3,0.5,0.4,0.4,0.4,NoData,NoData,NoData
41820,0.4,0.2,0.4,0.4,0.4,0.5,0.4,NoData,NoData,NoData
41821,0.5,0.2,0.3,0.4,0.4,0.4,0.3,NoData,NoData,NoData
41822,0.4,0.2,0.3,0.3,0.4,0.4,0.3,NoData,NoData,NoData
41823,0.4,0.5,0.4,<Samp,0.4,0.4,0.4,NoData,NoData,NoData
41824,0.4,0.4,0.4,<Samp,0.4,0.5,0.4,NoData,NoData,NoData
41825,0.4,0.2,0.3,0.7,0.4,0.4,0.4,NoData,NoData,NoData
41826,0.3,0.1,0.3,0.6,0.3,0.3,0.3,NoData,NoData,NoData
41827,0.4,0.4,0.3,0.6,<Samp,0.5,0.4,NoData,NoData,NoData
41828,0.4,0.4,0.3,0.4,NoData,0.5,0.4,NoData,NoData,NoData
41829,0.4,0.2,0.3,0.4,NoData,0.6,0.4,NoData,NoData,NoData
41830,0.3,0.2,0.4,0.5,NoData,0.6,0.4,NoData,NoData,NoData
41831,0.2,0.2,0.4,0.5,NoData,0.6,0.4,NoData,NoData,NoData
41832,0,0.2,0.3,0.5,NoData,0.6,0.3,NoData,NoData,NoData
41833,-0.1,0.1,0.3,0.4,NoData,0.5,0.3,NoData,NoData,NoData
41834,0.2,0.6,0.3,0.4,<Samp,0.6,0.3,NoData,NoData,NoData
41835,0.3,0.8,0.3,0.3,0.3,0.6,0.3,NoData,NoData,NoData
41836,0.3,0.5,0.3,0.3,0.3,0.7,0.3,NoData,NoData,NoData
41837,0.4,0.1,0.3,0.3,0.3,0.8,0.3,NoData,NoData,NoData
41838,0.4,0.1,0.3,0.3,0.3,0.8,0.3,NoData,NoData,NoData
41839,0.3,0.1,0.2,0.2,0,0.8,0.3,NoData,NoData,NoData
41840,0.2,0.1,0.2,0.2,0.2,0.7,0.3,NoData,NoData,NoData
41841,0.3,0.2,0.3,0.3,0.3,0.8,0.3,NoData,NoData,NoData
41842,0.4,0.2,0.3,0.4,0.4,0.8,0.4,NoData,NoData,NoData
41843,0.5,0.2,0.4,0.4,0.4,0.9,0.3,NoData,NoData,NoData
41844,0.5,0.2,0.3,0.4,0.4,0.9,0.4,NoData,NoData,NoData
41845,0.4,0.2,0.3,0.4,0.4,0.9,<Samp,NoData,NoData,NoData
41846,0.3,0.1,0.3,0.3,0.3,0.8,0.3,NoData,NoData,NoData
41847,0.2,0.1,0.2,0.2,0.2,0.8,0.3,NoData,NoData,NoData
41848,0.4,0.2,0.3,0.3,0.4,0.8,0.4,NoData,NoData,NoData
41849,0.4,0.2,0.3,0.4,0.3,0.6,0.4,NoData,NoData,NoData
41850,0.4,0.2,0.3,0.3,0.4,0.4,0.4,NoData,NoData,NoData
41851,0.4,0.2,0.3,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41852,0.5,0.2,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41853,0.4,0.2,0.3,0.3,0.3,0.4,0.4,NoData,NoData,NoData
41854,0.2,0.1,0.3,0.4,0.3,0.4,0.3,NoData,NoData,NoData
41855,0.4,0.2,0.3,0.3,0.3,0.4,0.4,NoData,NoData,NoData
41856,0.3,0.1,0.3,0.3,0.3,0.4,0.3,NoData,NoData,NoData
41857,0.3,0.2,0.4,0.3,0.4,0.4,0.4,NoData,NoData,NoData
41858,0.5,0.2,0.3,0.3,0.4,0.5,0.4,NoData,NoData,NoData
41859,0.5,0.2,0.3,0.4,0.4,0.5,0.4,NoData,NoData,NoData
41860,0.3,0.2,0.2,0.3,0.3,0.5,0.3,NoData,NoData,NoData
41861,0.2,0.1,0.1,0.2,0.3,0.3,0.3,NoData,NoData,NoData
41862,0.5,0.2,0.4,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41863,0.5,0.2,0.4,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41864,0.4,0.2,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41865,0.5,0.7,0.4,0.5,0.5,0.5,0.5,NoData,NoData,NoData
41866,0.5,0.9,0.4,0.8,0.4,0.5,0.5,NoData,NoData,NoData
41867,0.4,0.9,0.4,0.9,0.4,0.5,0.4,NoData,NoData,NoData
41868,0.3,0.9,0.3,0.9,0.3,0.4,0.4,NoData,NoData,NoData
41869,0.5,0.9,0.4,0.7,0.1,0.4,0.4,NoData,NoData,NoData
41870,0.4,0.9,0.4,-0.1,0.4,0.5,0.5,NoData,NoData,NoData
41871,0.5,0.9,0.4,0.2,0.4,0.4,0.4,NoData,NoData,NoData
41872,0.4,0.9,0.4,0.3,0.4,0.4,0.4,NoData,NoData,NoData
41873,0.4,0.5,0.4,0.4,0.4,0.4,0.4,NoData,NoData,NoData
41874,0.4,0.4,0.4,-0.1,0.4,0.5,0.4,NoData,NoData,NoData
41875,0.3,0.4,0.3,0.3,0.4,0.4,0.4,NoData,NoData,NoData
41876,0.5,0.4,0.5,0.5,0.5,0.5,0.5,NoData,NoData,NoData
41877,0.5,0.4,0.5,0.5,0.4,0.6,0.5,NoData,NoData,NoData
41878,0.4,0.4,0.4,0.4,0.4,0.5,0.5,NoData,NoData,NoData
41879,0.4,0.4,0.4,0.4,0.4,0.5,0.4,NoData,NoData,NoData
41880,0.4,0.4,0.4,0.5,0.4,0.5,0.4,NoData,NoData,NoData
41881,0.4,0.3,0.3,0.3,0.3,0.4,0.4,NoData,NoData,NoData
41882,0.3,0.3,0.3,0.3,0.3,0.4,0.4,NoData,NoData,NoData
41883,0.5,0.4,0.4,0.8,0.4,0.5,0.4,NoData,NoData,NoData
41884,0.4,0.3,0.4,0.3,0.4,0.5,0.4,NoData,NoData,NoData
41885,0.4,0.4,0.3,0.4,0.5,0.5,0.3,NoData,NoData,NoData
41886,0.5,0.3,0.4,0.4,0.1,0.4,0.4,NoData,NoData,NoData
41887,0.5,0.4,0.4,0.3,0.4,0.5,0.4,NoData,NoData,NoData
41888,0.4,0.4,0.4,0.3,0.4,0.4,0.8,NoData,NoData,NoData
41889,0.2,0.3,0.2,0.3,0.3,0.3,0.8,NoData,NoData,NoData
41890,0.4,0.4,0.4,0.4,0.4,0.5,0.6,NoData,NoData,NoData
