date_time,Jerusalem_Bar_Ilan,TLV_Yehuda_Hamacabi,Bnei_Brak_Jabotinsky,Bnei_brak_highway4,Rishon_Herzl,Ranana_Ahuza
42793,0.4,Calib,0.9,1.1,0.7,0.7
42794,0.4,Calib,0.9,1,0.6,0.6
42795,0.3,Calib,0.7,0.8,0.5,0.4
42796,0.4,<Samp,0.6,0.8,0.5,0.6
42797,0.3,0,0.4,0.5,0.4,0.4
42798,0.2,0,0.4,0.5,0.4,0.4
42799,0.2,0.2,0.5,0.5,0.3,0.4
42800,0.3,0.1,0.6,0.6,0.4,0.5
42801,0.3,0,0.5,0.7,0.4,0.4
42802,0.4,0,0.6,0.6,0.4,0.5
42803,0.5,0.1,0.6,0.7,0.4,0.5
42804,0.7,0.1,0.7,0.7,0.3,0.4
42805,0.4,0.1,0.4,0.6,0.3,0.4
42806,0.2,0.1,0.4,0.6,0.3,0.4
42807,0.3,0,<Samp,0.6,0.3,0.4
42808,0.3,0,0.5,0.5,0.5,0.6
42809,0.3,0,0.6,0.6,0.5,0.7
42810,0.3,0,0.5,0.5,0.4,0.6
42811,0.3,0.1,0.5,0.5,0.4,0.5
42812,0.3,0,0.5,0.5,0.3,0.4
42813,0.3,0,0.4,0.5,0.3,0.3
42814,0.3,0,0.4,0.3,0.4,0.4
42815,0.3,0.1,0.4,0.3,0.4,0.4
42816,0.4,0.1,0.5,0.4,0.4,0.4
42817,0.5,0.2,0.7,0.8,0.5,0.7
42818,0.4,0.1,0.6,0.6,0.4,0.5
42819,0.3,0.1,0.6,0.6,0.4,0.5
42820,0.3,0,0.5,0.5,0.4,0.5
42821,0.4,0,0.6,0.6,0.4,0.5
42822,0.4,0.1,0.6,0.7,0.4,0.5
42823,0.4,0.1,0.5,0.6,0.3,0.4
42824,0.4,<Samp,0.6,0.7,0.4,0.5
42825,0.4,<Samp,0.5,0.5,0.4,0.2
42826,0.3,0.1,0.5,0.5,0.3,0.4
42827,0.2,0,0.4,0.5,0.3,0.4
42828,0.3,0.1,0.5,0.5,0.3,0.4
42829,0.4,0.1,0.5,0.6,0.3,0.4
42830,0.3,0.2,0.6,0.6,0.3,0.4
42831,0.3,0,0.5,0.5,0.3,0.3
42832,0.4,0,0.5,0.5,0.3,0.4
42833,0.2,0,0.4,0.4,0.3,0.4
42834,0.2,0,0.4,0.4,0.2,0.4
42835,0.3,0,0.5,0.5,0.3,0.4
42836,0.4,0,0.4,0.5,0.3,0.3
42837,0.3,0,0.5,0.6,0.3,0.5
42838,0.3,0.1,0.7,0.7,0.3,0.4
42839,0.3,0,0.3,0.4,0.3,0.4
42840,0.2,0,0.3,0.5,0.3,0.4
42841,0.2,0,0.3,0.4,0.3,0.4
42842,0.3,0,0.4,0.5,0.2,0.4
42843,0.2,0,0.4,0.4,0.1,0.4
42844,0.3,0.1,0.5,0.6,0.3,0.4
42845,0.3,0.4,0.5,0.6,0.3,0.4
42846,0.4,0.4,0.5,0.6,0.3,0.4
42847,0.2,0.5,0.9,0.7,0.4,0.5
42848,0.2,0.4,1,0.6,0.2,0.4
42849,0.3,0.3,0.9,0.3,0.2,0.4
42850,0.3,0.3,<Samp,0.3,0.2,0.4
42851,0.4,0.4,<Samp,0.5,0.3,0.2
42852,0.4,0.4,1,0.6,0.4,0.5
42853,0.4,0.3,0.6,0.5,0.3,0.4
42854,0.3,0.3,0.4,0.5,0.3,0.4
42855,0.3,0.4,0.4,0.5,0.3,0.3
42856,0.4,0.4,0.5,0.6,0.3,0.4
42857,0.4,0.4,0.4,0.5,0.3,0.4
42858,0.3,0.3,0.4,0.4,0.2,0.4
42859,0.3,0.3,0.4,0.5,0.2,0.3
42860,0.3,0.3,0.4,0.5,0.3,0.4
42861,0.3,0.3,0.4,0.4,0.2,0.4
42862,0.2,0.3,0.3,0.4,0.2,0.3
42863,0.3,0.4,0.5,0.6,0.3,0.4
42864,0.4,0.4,0.5,0.5,0.3,0.4
42865,0.3,0.5,0.6,0.7,0.4,0.4
42866,0.4,0.5,0.5,<Samp,0.3,0.5
42867,0.3,0.3,0.4,<Samp,0.3,0.4
42868,0.3,0.3,0.4,0.4,0.3,0.4
42869,0.3,0.3,0.4,0.5,0.3,0.4
42870,0.5,0.7,0.8,1,0.6,0.7
42871,0.3,0.6,0.7,0.9,0.4,0.7
42872,0.4,0.4,0.4,0.5,0.3,0.4
42873,0.4,0.4,0.5,0.7,0.3,0.4
42874,0.4,0.4,0.4,0.5,0.3,0.4
42875,0.3,0.3,0.4,0.4,0.2,0.3
42876,0.2,0.2,0.3,0.3,0.1,0.3
42877,0.3,0.3,0.3,0.4,0.2,0.3
42878,0.3,0.4,0.4,0.5,0.2,0.3
42879,0.2,0.3,0.4,0.3,0.2,0.3
42880,0.3,0.3,0.4,0.4,0.2,0.4
42881,0.4,0.3,0.4,0.5,0.2,0.4
42882,0.3,0.3,0.4,0.5,0.2,0.4
42883,0.2,0.4,0.5,0.6,0.2,0.4
42884,0.3,0.3,0.4,0.5,0.2,0.4
42885,0.3,0.3,0.4,0.5,0.2,0.4
42886,0.2,0.3,0.3,0.4,0.2,0.3
42887,0.1,0.2,0.3,0.3,0.1,0.3
42888,0.3,0.3,0.4,0.4,0.2,0.4
42889,0.3,0.3,0.4,0.4,0.2,0.4
42890,0.2,0.3,0.4,0.5,0.2,0.4
42891,0.4,0.3,0.4,0.6,0.2,0.4
42892,0.3,0.4,0.4,0.6,0.3,0.4
42893,0.3,0.4,0.5,0.5,0.2,0.4
42894,0.4,0.3,0.4,0.5,0.2,0.3
42895,0.3,0.3,0.4,0.6,0.3,0.4
42896,0.4,0.3,0.4,0.5,0.3,0.4
42897,0.2,0.2,0.3,0.4,0.1,0.3
42898,0.3,0.2,0.4,0.4,0.2,0.4
42899,0.4,0.2,0.4,0.4,1.4,0.4
42900,0.4,0.3,0.4,0.5,1.4,0.4
42901,0.4,0.3,0.4,0.4,0.3,0.3
42902,0.4,0.3,0.4,0.5,0.3,0.4
42903,0.3,0.3,0.4,0.5,0.2,0.4
42904,0.2,0.3,0.4,0.5,0.2,0.4
42905,0.3,0.4,0.4,0.6,0.3,0.4
42906,0.3,0.4,<Samp,0.5,0.3,0.4
42907,0.3,0.3,0.4,0.4,0.3,0.4
42908,0.3,0.3,0.4,0.5,0.2,0.4
42909,0.3,0.3,0.4,0.4,0.2,0.4
42910,0.3,0.3,0.4,0.5,0.2,0.4
42911,0.2,0.3,0.4,0.4,0.2,0.4
42912,0.3,0.4,0.4,0.5,0.3,0.4
42913,0.4,0.4,0.4,0.6,0.3,0.5
42914,0.3,0.4,0.5,0.6,0.3,0.5
42915,0.3,0.4,0.5,0.7,0.3,0.5
42916,0.3,0.4,0.5,0.6,0.3,0.4
42917,0.3,0.4,0.4,0.5,0.2,0.4
42918,0.3,0.4,0.4,0.5,0.3,0.4
42919,0.5,0.5,0.6,0.6,0.3,0.5
42920,0.3,0.5,0.6,0.8,0.4,0.5
42921,0.4,0.5,0.5,0.5,0.3,0.4
42922,0.4,0.4,0.5,0.4,0.3,0.4
42923,0.3,0.3,0.4,0.4,0.3,0.4
42924,0.3,0.3,0.4,0.4,0.2,0.4
42925,0.2,0.3,0.4,0.4,0.2,0.3
42926,0.4,0.4,0.5,0.5,0.3,0.4
42927,0.4,0.4,0.4,0.5,0.3,0.4
42928,0.3,0.4,0.4,0.5,0.3,0.4
42929,0.4,0.4,0.5,0.6,0.3,0.5
42930,0.4,0.4,0.5,0.6,0.3,0.4
42931,0.2,0.4,0.5,0.6,0.3,0.4
42932,0.2,0.4,0.4,0.6,0.3,0.4
42933,<Samp,0.5,0.5,0.7,0.3,0.5
42934,0.3,0.4,0.5,0.5,0.2,0.5
42935,0.3,0.3,0.4,0.4,0.3,0.4
42936,0.3,0.4,0.4,0.5,0.3,0.4
42937,0.4,0.3,0.4,0.4,0.4,0.4
42938,0.3,0.3,0.4,0.4,0.2,0.3
42939,0.2,0.3,<Samp,NoData,0.1,<Samp
42940,<Samp,0.3,<Samp,<Samp,0.2,<Samp
42941,<Samp,0.3,0.4,0.5,0.1,0.4
42942,0.4,0.4,0.5,0.5,0.1,0.4
42943,0.3,0.4,0.5,0.5,0.1,0.5
42944,0.3,0.4,0.5,0.5,0.3,0.5
42945,0.2,0.3,0.4,0.3,0.3,<Samp
42946,0.1,0.3,0.4,0.3,0.2,NoData
42947,0.3,0.3,0.5,<Samp,0.2,<Samp
42948,0.4,0.3,0.5,0.4,0.3,0.3
42949,0.3,0.4,0.5,0.4,0.3,0.4
42950,0.3,0.1,0.5,0.5,0.3,0.4
42951,0.4,0.1,0.5,0.4,0.3,0.3
42952,0.4,0,<Samp,0.4,0.2,0.3
42953,0.2,0,NoData,NoData,0.2,0.3
42954,0.4,0.1,<Samp,<Samp,0.3,0.4
42955,0.4,0.1,0.5,0.4,0.3,0.4
42956,0.4,0.1,0.5,0.3,0.3,0.4
42957,0.5,0.1,0.5,0.4,0.3,0.4
42958,0.4,0.1,0.5,0.4,0.3,0.5
42959,0.3,0.1,<Samp,<Samp,0.3,0.4
42960,0.3,0,NoData,NoData,0.2,0.4
42961,0.4,0.1,<Samp,<Samp,0.3,0.5
42962,0.4,0.1,<Samp,0.4,0.3,0.5
42963,0.4,0.1,0.5,0.4,0.3,0.4
42964,0.4,0.1,0.5,0.4,0.3,0.5
42965,0.4,0.1,0.5,0.4,0.3,0.5
42966,0.3,0,0.4,<Samp,0.2,0.4
42967,0.2,0,0.4,<Samp,0.2,0.3
42968,0.4,0,0.5,<Samp,0.3,0.4
42969,0.4,0.1,0.5,0.4,0.3,0.4
42970,<Samp,0.1,0.5,0.4,0.2,0.4
42971,<Samp,0.1,0.5,0.4,0.3,0.4
42972,0.4,0,0.5,0.4,0.3,0.4
42973,0.4,0,0.5,0.4,0.2,0.5
42974,0.3,0,0.4,0.3,0.2,0.5
42975,0.4,0.1,0.6,0.4,0.3,0.5
42976,0.4,0.1,0.5,0.4,0.3,0.4
42977,0.4,0.1,0.5,0.3,0.2,0.4
42978,0.4,0.1,0.5,0.4,0.2,0.4
42979,0.3,0.1,0.4,0.3,0.2,0.4
42980,0.3,0.1,<Samp,0.4,0.2,0.4
42981,0.3,0.1,NoData,0.4,0.2,0.5
42982,0.4,Calib,<Samp,0.4,0.3,0.5
42983,0.4,Calib,0.5,0.4,0.3,0.5
42984,0.4,Calib,0.5,0.4,0.3,0.5
42985,0.4,0.1,0.5,0.4,0.3,0.4
42986,0.4,0.1,0.5,0.4,0.2,0.4
42987,0.4,0,0.5,0.5,0.2,0.5
42988,0.3,0.1,0.4,0.4,0.2,0.4
42989,0.4,0.1,0.5,0.4,0.3,0.4
42990,0.5,0,0.6,0.5,0.3,0.5
42991,0.5,0,<Samp,0.5,0.3,0.5
42992,0.4,0,0.6,0.5,0.4,0.5
42993,0.4,0,0.5,0.4,0.3,0.5
42994,0.3,0,0.5,0.3,0.2,<Samp
42995,0.3,0,0.4,0.3,0.2,Calib
42996,0.4,0,0.5,0.4,0.3,<Samp
42997,0.5,0,0.6,0.5,0.2,0.5
42998,0.5,0,0.6,0.4,0.3,0.2
42999,0.3,-0.1,0.5,0.4,0.2,0.4
43000,<Samp,-0.1,0.4,0.4,0.2,0.4
43001,NoData,0,0.4,0.3,0.2,0.4
43002,NoData,0,0.4,0.2,0.1,0.3
43003,<Samp,0,0.5,0.3,0.3,0.4
43004,<Samp,0,0.5,0.4,0.2,0.4
43005,<Samp,0,0.5,0.3,0.3,0.4
43006,0.4,0,0.6,0.4,0.2,0.4
43007,0.4,-0.1,0.5,0.4,0.2,0.4
43008,0.3,-0.1,0.4,0.3,0.1,<Samp
43009,0.2,0,0.4,0.3,0.1,<Samp
43010,0.4,0,0.5,0.4,0.2,0.4
43011,0.4,-0.1,0.5,0.4,0.2,0.4
43012,0.4,0,0.5,0.3,0.3,0.4
43013,0.3,0,0.5,0.4,0.1,0.4
43014,0.2,-0.1,0.4,0.3,0.1,0.4
43015,0.3,0,0.5,0.4,0.1,0.4
43016,0.3,0,0.4,0.4,0.1,0.4
43017,0.3,-0.2,0.6,0.5,0.3,0.5
43018,0.3,-0.1,0.5,0.4,-0.2,0.4
43019,0.3,0,0.4,0.3,0,0.4
43020,0.3,-0.1,0.4,0.3,0.1,0.4
43021,0.2,0,0.4,0.3,-0.1,0.4
43022,0.2,0.1,0.5,0.3,0,0.4
43023,0.2,-0.2,0.4,0.2,0,0.3
43024,0.3,0.1,0.5,0.4,0.2,0.4
43025,0.3,0.1,0.6,0.4,0.1,0.4
43026,0.3,0,0.5,0.4,0.2,0.4
43027,<Samp,0.1,0.6,0.5,0.2,0.5
43028,0.4,0.2,0.7,0.6,0.2,0.6
43029,0.4,0,0.5,0.4,0.1,<Samp
43030,0.2,0,0.5,0.4,0.1,NoData
43031,0.4,0.1,0.6,0.4,0.2,<Samp
43032,0.4,0,0.6,0.4,0.1,0.4
43033,0.4,0,0.6,0.4,0.1,0.5
43034,0.4,-0.1,0.5,0.5,0.2,0.5
43035,0.4,0,0.6,0.5,0.3,0.4
43036,0.3,0,0.7,0.5,0.1,0.6
43037,0.2,-0.3,0.5,0.4,0.1,0.5
43038,0.4,-0.1,0.5,0.4,0.1,0.5
43039,0.4,0,0.5,0.4,0.2,0.5
43040,<Samp,-0.2,0.4,0.3,0.2,0.4
43041,0.4,0.1,0.5,0.3,0.2,0.4
43042,0.3,0.1,0.6,0.4,0.2,0.5
43043,0.3,<Samp,0.5,0.3,0,0.4
43044,0.2,0,0.4,0.4,0.1,0.4
43045,0.4,0,0.6,0.4,0.1,0.5
43046,0.3,0,0.5,0.4,0.1,Calib
43047,0.4,0,0.6,0.4,0.1,0.5
43048,0.3,0,0.6,0.4,0.1,0.5
43049,0.3,0.2,0.7,0.5,0.2,0.5
43050,0.3,0.3,0.7,0.4,0.1,Calib
43051,0.2,<Samp,0.5,0.3,-0.1,Calib
43052,0.3,NoData,0.6,0.4,0.2,<Samp
43053,0.5,NoData,1,0.5,0.3,Calib
43054,0.5,NoData,1,0.7,0.3,Calib
43055,0.7,<Samp,0.8,0.5,0.1,0.5
43056,0.6,0.1,0.9,0.7,<Samp,0.8
43057,0.3,0.3,1.1,0.7,Calib,0.9
43058,0.4,0,0.7,0.5,Calib,0.7
43059,0.4,0,0.6,0.4,Calib,0.6
43060,0.4,0,0.6,0.4,<Samp,0.5
43061,0.3,0,0.4,0.2,0,0.5
43062,0.3,0,0.4,0.2,0.1,0.9
43063,0.4,0.1,0.5,0.3,0.1,0.7
43064,0.4,0,0.5,0.4,0.1,0.5
43065,0.3,0,0.4,0.3,0,0.4
43066,0.5,0,0.6,0.4,0,0.5
43067,0.6,0.1,0.6,0.4,0.2,0.6
43068,0.6,0,0.7,0.5,0.2,0.6
43069,0.5,0,0.6,0.4,0.4,0.6
43070,0.5,0,0.6,0.4,0.2,0.5
43071,0.3,0,0.6,0.4,0,0.4
43072,0.2,0.1,0.6,0.3,0,0.4
43073,0.3,0.4,1.4,0.6,0.4,0.6
43074,0.4,<Samp,1.3,0.7,0.4,0.6
43075,0.4,<Samp,0.7,0.4,0,0.5
43076,0.2,0,0.4,0.2,0,0.3
43077,0.3,0.1,0.5,0.3,0.2,0.4
43078,0.4,0,0.5,0.3,0,0.4
43079,0.3,0.1,0.8,0.5,0.1,0.5
43080,0.8,<Samp,1.2,0.7,0.3,0.8
43081,0.6,<Samp,0.9,0.6,0.2,0.6
43082,0.5,0.9,1.8,1,0.7,1.1
43083,0.5,<Samp,0.7,0.4,0.2,0.6
43084,0.3,0.1,0.6,0.3,0.1,0.5
43085,0.3,0.2,0.6,0.4,0.1,0.5
43086,0.4,<Samp,0.5,0.4,0,0.4
43087,0.7,0.3,1.1,0.5,0.3,0.7
43088,0.6,<Samp,1,0.5,0.3,0.7
43089,0.8,<Samp,<Samp,0.6,0.5,0.7
43090,0.7,0.4,<Samp,0.8,0.4,1.1
43091,0.7,0.1,1.4,0.8,0.4,1
43092,0.7,0.1,1.5,0.8,0.3,0.9
43093,0.9,<Samp,0.6,0.4,0,0.5
43094,0.7,Calib,0.4,0.3,0.1,0.4
43095,0.4,<Samp,0.6,0.4,0.3,0.6
43096,0.4,<Samp,0.8,0.6,0.1,0.6
43097,0.4,0.2,1.2,0.6,0.1,0.6
43098,0.8,0.2,1.2,0.5,0.4,0.8
43099,0.5,0.1,1.1,0.7,0.3,1
43100,0.3,<Samp,0.7,0.4,0,0.6
43101,0.4,0,0.5,0.3,0,0.4
43102,0.3,0.1,0.5,0.4,0.2,0.5
43103,0.3,0,0.5,0.3,0.2,0.4
43104,0.4,0.1,0.6,0.4,0.3,0.5
43105,0.3,0,0.4,0.3,0.1,0.4
43106,0.1,0,0.3,0.2,0,0.3
43107,0.2,0.2,0.6,0.3,0.2,0.6
43108,0.5,0.4,0.8,0.5,0.2,0.6
43109,0.6,0.1,0.7,0.4,0.3,0.7
43110,0.5,0.1,1,0.5,0.3,0.7
43111,0.4,0.1,0.8,0.5,0.2,0.6
43112,0.5,0.3,Calib,0.6,0.3,0.9
43113,0.4,0.1,0.7,0.4,0.2,0.7
43114,0.3,0,0.7,0.4,0.1,0.6
43115,0.2,0,0.4,0.3,0.1,0.3
43116,0.2,0.1,0.6,0.3,0.2,0.5
43117,0.3,0.1,0.7,0.3,0.2,0.6
43118,0.3,0,0.5,0.4,0.1,0.5
43119,0.2,0,0.3,0.2,0,0.4
43120,0.2,0,0.3,0.1,0.1,<Samp
43121,0.3,0.2,0.6,0.3,0.2,NoData
43122,0.5,0.3,1.2,0.7,0.5,<Samp
43123,0.3,0.1,0.6,0.3,0.1,<Samp
43124,0.3,0,0.4,0.2,0.2,<Samp
43125,0.3,0.1,0.6,0.3,0.2,0.3
43126,0.1,-0.1,0.4,0.2,0.1,0.5
43127,0.2,-0.1,0.3,0.2,0,0.4
43128,0.3,0,0.5,0.3,0.1,0.4
43129,0.5,0,0.8,0.4,0.3,0.7
43130,0.6,-0.2,0.6,0.4,0.1,0.7
43131,0.5,0,0.8,0.4,0.2,0.8
43132,0.6,0.2,0.7,0.4,0.1,0.6
43133,0.7,0.2,0.9,0.6,0.5,<Samp
43134,0.4,0.3,<Samp,0.6,0.5,NoData
43135,0.4,0.2,NoData,0.5,0.4,NoData
43136,0.8,0.4,<Samp,0.7,0.7,<Samp
43137,0.6,0.4,1.2,0.6,0.3,0.7
43138,0.6,0.4,1.2,0.7,0.5,1
43139,0.7,0.3,0.9,0.5,0.2,0.8
43140,0.7,0.8,1.5,0.7,0.4,1
43141,0.4,0.6,1.1,0.6,0.3,0.8
43142,0.4,0.4,1,0.6,0.2,0.8
43143,0.4,0.2,0.9,0.5,0.1,<Samp
43144,0.3,0.2,0.4,0.2,0,InVld
43145,0.3,0.4,0.5,0.2,0.1,InVld
43146,0.4,0.5,0.5,0.3,0.2,InVld
43147,0.4,0.6,0.6,0.4,0.6,InVld
43148,0.4,0.5,0.6,0.3,0.5,InVld
43149,0.2,0.4,0.3,0.2,0.3,InVld
43150,0.3,0.4,0.4,0.2,0.4,InVld
43151,0.4,0.6,0.5,0.3,0.6,InVld
43152,0.5,0.7,0.7,0.4,0.7,InVld
43153,0.4,0.6,0.6,0.3,0.6,InVld
43154,0.5,0.6,0.6,0.3,0.6,InVld
43155,0.4,0.7,0.7,0.4,0.7,InVld
43156,0.3,0.7,0.6,0.3,0.6,InVld
43157,0.3,0.5,0.4,0.2,0.5,Calib
43158,0.4,0.5,0.5,0.3,0.6,<Samp
43159,0.4,0.6,0.5,0.3,0.6,0.2
43160,0.4,0.7,<Samp,0.3,0.7,0.2
43161,0.6,0.8,<Samp,0.4,0.7,0.2
43162,0.6,0.8,0.6,0.4,0.8,0.1
43163,0.5,0.9,0.7,0.4,0.8,0.2
43164,0.4,1.1,1.1,0.5,0.9,0.2
43165,0.4,0.9,0.8,0.5,0.8,0.2
43166,0.3,0.7,0.6,0.3,0.7,0.1
43167,0.5,0.7,0.6,0.3,0.8,0.1
43168,0.3,0.7,0.6,0.3,0.7,Calib
43169,0.2,0.5,0.4,0.2,0.7,Calib
43170,0.2,0.6,0.4,0.2,0.6,Calib
43171,0.3,0.7,0.5,0.2,0.8,Calib
43172,0.5,0.7,0.6,0.3,0.8,0.1
43173,0.5,0.8,0.6,0.3,0.9,0
43174,0.4,0.7,0.6,0.3,0.8,0.1
43175,0.4,0.8,0.6,0.3,0.8,0.2
43176,0.2,0.6,0.5,0.3,0.8,0.2
43177,0.3,0.6,0.4,0.2,0.7,0.1
43178,0.5,1.3,1.1,0.5,1.1,0.3
43179,0.5,1,0.8,0.4,0.8,0.3
43180,0.3,0.7,0.5,0.3,0.8,0.2
43181,0.5,0.8,0.6,0.3,0.9,0.2
43182,0.5,0.9,0.7,0.5,1,0.3
43183,0.3,1.4,1,0.6,1,0.4
43184,0.2,0.7,0.4,0.2,0.7,0.1
43185,0.4,0.7,0.4,0.2,0.8,0.1
43186,0.6,0.8,0.5,0.3,1,0.2
43187,0.7,0.9,0.5,0.3,1,0.3
43188,0.4,1,0.6,0.4,1,0.4
43189,0.3,0.7,0.4,<Samp,0.8,0.1
43190,0.3,0.7,0.4,0.2,0.9,0.2
43191,0.3,0.8,0.4,0.2,0.8,0.2
43192,0.5,0.9,0.6,0.3,1,0.3
43193,0.4,1,0.6,0.3,0.9,0.3
43194,0.3,0.8,0.4,0.2,0.9,0.2
43195,0.3,0.9,0.4,0.2,0.9,0.2
43196,0.3,1,0.5,0.3,0.9,0.3
43197,0.2,0.9,0.4,0.2,0.9,0.3
43198,0.3,0.8,0.4,0.2,0.9,0.3
43199,0.3,0.8,0.4,0.2,0.9,0.3
43200,0.3,0.8,0.4,0.2,0.8,0.2
43201,0.3,0.8,0.4,0.2,0.9,0.2
43202,<Samp,0.9,0.4,0.2,0.9,0.3
43203,<Samp,0.9,0.5,0.2,0.9,0.3
43204,0.4,0.9,0.4,0.2,0.9,0.2
43205,0.3,0.9,0.4,0.2,0.9,0.2
43206,0.4,0.9,0.5,0.3,0.9,0.3
43207,0.3,1,0.5,0.2,1,0.3
43208,0.4,1,0.5,0.3,1,0.3
43209,0.5,1.1,0.6,0.3,1,0.4
43210,0.4,0.9,0.4,0.2,0.9,0.2
43211,0.2,0.9,0.4,0.2,0.9,0.2
43212,0.2,0.9,0.3,0.2,0.8,0.1
43213,0.3,0.8,0.4,0.2,0.9,0.2
43214,0.3,0.8,0.4,0.2,0.9,0.2
43215,0.4,0.8,0.5,0.2,0.9,0.2
43216,0.4,0.8,0.5,0.2,0.9,0.2
43217,0.4,0.8,0.4,0.2,0.9,0.2
43218,0.3,0.8,0.4,0.2,0.9,0.2
43219,0.2,0.8,0.4,0.2,0.9,0.2
43220,0.4,0.9,0.5,0.2,1,0.3
43221,0.4,1,0.6,0.3,1.1,0.3
43222,0.3,0.8,0.4,0.3,0.8,0.1
43223,0.5,1,0.8,0.3,1.1,0.2
43224,0.6,1.3,0.8,0.5,1.4,0.5
43225,0.4,1.1,0.6,0.4,1.2,0.3
43226,0.2,0.7,0.3,0.2,0.9,0.1
43227,0.3,0.8,<Samp,0.2,<Samp,0.2
43228,0.3,0.8,0.4,0.1,<Samp,0.2
43229,0.2,0.8,0.4,0.2,0.3,0.2
43230,0.2,0.8,0.4,0.2,0.3,0.2
43231,0.3,0.9,0.5,0.3,0.4,0.2
43232,0.3,0.8,0.4,0.2,0.3,0.2
43233,0.2,0.8,0.3,0.1,0.3,0.1
43234,0.3,0.8,0.4,0.2,0.4,0.2
43235,0.3,0.8,0.4,0.2,0.3,0.2
43236,0.4,1,0.4,0.2,0.4,0.2
43237,0.4,0.9,0.4,0.3,0.4,0.3
43238,0.4,0.9,0.5,0.3,0.5,0.2
43239,0.2,0.9,<Samp,0.2,0.2,0.1
43240,0.2,0.9,NoData,0.2,0.3,0.2
43241,0.2,0.9,NoData,0.2,0.4,0.2
43242,0.3,0.9,<Samp,0.2,0.4,0.3
43243,0.4,1.3,0.9,0.5,0.6,0.5
43244,0.3,0.9,0.5,0.2,0.4,0.3
43245,0.3,0.9,0.5,0.2,0.4,0.3
43246,0.3,0.9,0.4,0.2,0.3,0.2
43247,0.2,0.8,0.4,0.2,0.3,0.2
43248,0.4,0.9,0.4,0.2,0.3,0.2
43249,0.4,0.9,0.4,0.2,0.3,0.2
43250,0.4,0.8,0.4,0.2,0.3,0.2
43251,0.3,0.9,0.5,0.2,0.3,0.2
43252,0.3,0.9,0.4,0.2,0.3,0.2
43253,0.3,0.9,0.4,0.2,0.3,0.2
43254,0.2,0.8,0.3,0.2,0.3,0.2
43255,0.3,0.9,0.4,0.2,0.3,0.2
43256,0.3,0.9,0.4,0.2,0.4,0.3
43257,0.4,0.9,0.5,0.2,0.4,0.3
43258,0.5,0.9,0.5,0.2,0.4,0.3
43259,0.4,0.9,0.4,0.2,0.5,0.3
43260,0.3,0.9,0.5,0.2,0.5,0.3
43261,0.2,0.9,0.4,0.2,0.4,0.2
43262,0.3,0.9,0.5,0.2,0.5,0.3
43263,0.3,0.9,0.4,0.2,0.4,0.2
43264,0.2,0.9,0.4,0.2,0.4,0.2
43265,0.3,0.9,0.4,0.4,0.3,0.2
43266,0.3,0.9,0.5,0.5,0.4,0.3
43267,0.3,0.9,0.4,0.3,0.3,0.2
43268,0.2,0.9,0.3,0.3,0.2,0.1
43269,0.3,0.9,0.4,<Samp,0.3,0.2
43270,0.3,0.9,0.4,<Samp,0.3,0.2
43271,0.3,0.9,<Samp,InVld,0.3,0.2
43272,0.3,0.9,<Samp,0.1,0.3,0.2
43273,0.4,0.9,0.4,<Samp,0.3,0.2
43274,0.3,0.9,0.4,InVld,0.3,0.2
43275,0.2,0.9,0.4,InVld,0.3,0.2
43276,0.3,0.9,0.4,InVld,0.3,0.2
43277,0.3,0.9,0.4,InVld,0.4,0.2
43278,0.3,0.6,0.4,Down,0.3,0.3
43279,0.3,0.4,0.5,Down,0.4,0.3
43280,0.4,0.4,0.5,Down,0.4,0.3
43281,0.2,0.4,0.3,Down,0.3,0.2
43282,0.2,0.3,0.3,Down,0.2,0.2
43283,0.3,0.4,0.4,Down,0.3,0.2
43284,0.3,0.5,0.4,<Samp,0.3,0.2
43285,0.4,0.4,0.4,0.3,0.4,0.3
43286,0.4,0.5,0.5,0.3,0.4,0.3
43287,0.4,0.6,0.5,0.3,0.4,0.4
43288,0.3,0.5,0.5,0.3,0.4,0.4
43289,0.2,0.5,0.4,0.3,0.4,0.3
43290,0.4,0.6,0.5,0.3,0.4,0.4
43291,0.4,0.5,0.5,0.4,0.4,0.4
43292,0.3,0.5,0.5,0.4,0.4,0.4
43293,0.3,0.5,0.4,0.4,0.4,0.4
43294,0.3,0.5,0.4,0.3,0.4,0.3
43295,0.3,0.5,0.4,0.4,0.4,0.3
43296,0.3,0.5,0.4,0.4,0.4,0.4
43297,0.4,0.6,0.5,0.6,0.5,0.4
43298,0.4,0.6,0.5,0.5,0.5,0.5
43299,0.4,0.6,0.5,0.5,0.5,0.4
43300,0.4,0.6,0.5,0.5,0.5,0.4
43301,0.3,0.6,0.4,0.5,0.5,0.4
43302,0.3,0.5,0.4,0.4,0.4,0.4
43303,0.2,0.5,0.3,0.4,0.4,0.4
43304,0.3,0.6,0.4,0.4,0.5,0.4
43305,0.3,0.6,0.5,0.5,0.5,0.5
43306,0.4,0.7,0.6,0.6,0.6,0.5
43307,0.4,0.7,0.5,0.5,0.6,0.5
43308,0.3,0.5,0.4,0.4,0.5,0.4
43309,0.3,0.5,0.4,0.4,0.6,0.4
43310,0.2,0.5,0.4,0.3,0.5,0.4
43311,0.3,0.6,0.2,0.4,0.6,0.4
43312,0.3,0.6,0.4,0.4,0.6,0.4
43313,0.3,0.6,0.5,0.4,0.6,0.5
43314,0.3,0.6,0.5,0.4,0.6,0.5
